,customer_id,order_frequency,order_recency,order_monetary,R_score,F_score,M_score,RFM_score,Segment,Scores
1829,2648,5,35,6102.13,2,1,2,212,Potential Loyalist,212
1830,2087,5,55,6577.63,2,1,2,212,Potential Loyalist,212
1831,477,5,35,5899.43,2,1,2,212,Potential Loyalist,212
1832,148,5,43,5808.83,2,1,2,212,Potential Loyalist,212
1833,971,5,48,5862.57,2,1,2,212,Potential Loyalist,212
1834,970,5,33,6237.67,2,1,2,212,Potential Loyalist,212
1835,1236,5,41,5581.9,2,1,2,212,Potential Loyalist,212
1836,3325,5,45,5709.18,2,1,2,212,Potential Loyalist,212
1837,2161,5,52,5998.47,2,1,2,212,Potential Loyalist,212
1838,3034,5,48,5496.76,2,1,2,212,Potential Loyalist,212
1839,2158,5,50,5982.3,2,1,2,212,Potential Loyalist,212
1840,2297,5,37,6232.69,2,1,2,212,Potential Loyalist,212
1841,2674,5,44,6395.9,2,1,2,212,Potential Loyalist,212
1842,1009,5,54,5787.36,2,1,2,212,Potential Loyalist,212
1843,2010,5,34,5466.66,2,1,2,212,Potential Loyalist,212
1844,2203,5,49,6421.1,2,1,2,212,Potential Loyalist,212
1845,952,5,46,6239.17,2,1,2,212,Potential Loyalist,212
1846,2004,5,46,6042.51,2,1,2,212,Potential Loyalist,212
1847,472,5,49,5989.66,2,1,2,212,Potential Loyalist,212
1848,459,5,38,6449.13,2,1,2,212,Potential Loyalist,212
1849,317,5,51,6692.47,2,1,2,212,Potential Loyalist,212
1850,1019,5,42,5805.35,2,1,2,212,Potential Loyalist,212
1851,767,5,42,6197.59,2,1,2,212,Potential Loyalist,212
1852,2317,5,53,6735.95,2,1,2,212,Potential Loyalist,212
1853,628,5,54,5519.54,2,1,2,212,Potential Loyalist,212
1854,1636,5,40,6065.61,2,1,2,212,Potential Loyalist,212
1855,1172,5,44,6054.04,2,1,2,212,Potential Loyalist,212
1856,1827,5,38,6400.31,2,1,2,212,Potential Loyalist,212
1857,2263,5,35,6359.93,2,1,2,212,Potential Loyalist,212
1858,940,5,52,6172.42,2,1,2,212,Potential Loyalist,212
1859,2539,5,40,5493.46,2,1,2,212,Potential Loyalist,212
1860,3047,5,34,6712.39,2,1,2,212,Potential Loyalist,212
1861,339,5,58,6459.18,2,1,2,212,Potential Loyalist,212
1862,1516,5,37,5692.96,2,1,2,212,Potential Loyalist,212
1863,3404,5,51,5162.17,2,1,1,211,Hibernating customers,211
1864,1501,5,53,4317.1,2,1,1,211,Hibernating customers,211
1865,2736,5,42,4311.28,2,1,1,211,Hibernating customers,211
1866,3035,5,38,4522.24,2,1,1,211,Hibernating customers,211
1867,1733,5,53,4933.33,2,1,1,211,Hibernating customers,211
1868,1902,5,52,5226.46,2,1,1,211,Hibernating customers,211
1869,3111,5,48,4650.44,2,1,1,211,Hibernating customers,211
1870,2584,5,38,3983.61,2,1,1,211,Hibernating customers,211
1871,2921,5,57,4820.4,2,1,1,211,Hibernating customers,211
1872,2897,5,46,4416.8,2,1,1,211,Hibernating customers,211
1873,2582,5,52,5104.43,2,1,1,211,Hibernating customers,211
1874,819,5,43,5033.21,2,1,1,211,Hibernating customers,211
1875,10,5,43,5003.75,2,1,1,211,Hibernating customers,211
1876,2821,5,51,4455.08,2,1,1,211,Hibernating customers,211
1877,2563,5,57,4716.14,2,1,1,211,Hibernating customers,211
1878,813,5,50,4386.05,2,1,1,211,Hibernating customers,211
1879,1653,5,33,5084.3,2,1,1,211,Hibernating customers,211
1880,2354,5,36,4817.55,2,1,1,211,Hibernating customers,211
1881,2094,5,34,4214.53,2,1,1,211,Hibernating customers,211
1882,889,5,36,4366.95,2,1,1,211,Hibernating customers,211
1883,911,5,56,3792.6,2,1,1,211,Hibernating customers,211
1884,957,5,38,4868.3,2,1,1,211,Hibernating customers,211
1885,2227,5,40,5068.82,2,1,1,211,Hibernating customers,211
1886,2681,5,50,4606.83,2,1,1,211,Hibernating customers,211
1887,2286,5,49,4606.01,2,1,1,211,Hibernating customers,211
1888,1046,5,52,3846.1,2,1,1,211,Hibernating customers,211
1889,977,5,41,5149.34,2,1,1,211,Hibernating customers,211
1890,2658,5,36,3853.98,2,1,1,211,Hibernating customers,211
1891,397,5,45,3791.1,2,1,1,211,Hibernating customers,211
1892,181,5,50,4262.27,2,1,1,211,Hibernating customers,211
1893,3301,5,42,4630.47,2,1,1,211,Hibernating customers,211
1894,1582,5,55,5202.89,2,1,1,211,Hibernating customers,211
1895,1366,5,54,4035.11,2,1,1,211,Hibernating customers,211
1896,3200,5,39,4865.69,2,1,1,211,Hibernating customers,211
1897,601,5,58,5216.14,2,1,1,211,Hibernating customers,211
1898,653,5,37,4502.58,2,1,1,211,Hibernating customers,211
1899,46,5,53,4923.14,2,1,1,211,Hibernating customers,211
1900,821,5,33,4826.39,2,1,1,211,Hibernating customers,211
1901,686,5,37,4622.87,2,1,1,211,Hibernating customers,211
1902,2415,5,43,4412.09,2,1,1,211,Hibernating customers,211
1903,103,5,49,4909.84,2,1,1,211,Hibernating customers,211
1904,929,5,56,4985.79,2,1,1,211,Hibernating customers,211
1905,861,5,54,5226.41,2,1,1,211,Hibernating customers,211
1906,1082,5,47,4492.05,2,1,1,211,Hibernating customers,211
1907,1420,5,38,4965.84,2,1,1,211,Hibernating customers,211
1908,1096,5,55,3865.37,2,1,1,211,Hibernating customers,211
1909,994,5,42,3901.01,2,1,1,211,Hibernating customers,211
1910,3310,5,51,5062.86,2,1,1,211,Hibernating customers,211
1911,1997,5,54,4713.72,2,1,1,211,Hibernating customers,211
1912,666,5,41,5173.84,2,1,1,211,Hibernating customers,211
1913,355,5,45,4674.02,2,1,1,211,Hibernating customers,211
1914,2564,5,47,2828.34,2,1,0,210,About To Sleep,210
1915,2192,5,42,2893.53,2,1,0,210,About To Sleep,210
1916,2349,5,54,3608.14,2,1,0,210,About To Sleep,210
1917,2963,5,55,3318.74,2,1,0,210,About To Sleep,210
1918,2800,5,41,1193.9,2,1,0,210,About To Sleep,210
1919,1444,5,38,2497.07,2,1,0,210,About To Sleep,210
1920,2405,5,45,2817.81,2,1,0,210,About To Sleep,210
1921,3476,5,50,2254.26,2,1,0,210,About To Sleep,210
1922,562,5,36,3686.94,2,1,0,210,About To Sleep,210
1923,1163,5,48,2853.67,2,1,0,210,About To Sleep,210
1924,1674,5,48,1043.7,2,1,0,210,About To Sleep,210
1925,1225,4,58,5271.6,2,0,2,202,Promising,202
1926,2296,4,36,5259.05,2,0,2,202,Promising,202
1927,615,4,42,6230.81,2,0,2,202,Promising,202
1928,3399,4,37,5815.25,2,0,2,202,Promising,202
1929,1156,4,40,5965.44,2,0,2,202,Promising,202
1930,1512,4,56,6281.98,2,0,2,202,Promising,202
1931,231,4,45,5338.64,2,0,2,202,Promising,202
1932,3412,4,44,5786.89,2,0,2,202,Promising,202
1933,1311,4,37,6207.49,2,0,2,202,Promising,202
1934,2875,4,35,5883.47,2,0,2,202,Promising,202
1935,581,4,53,5597.19,2,0,2,202,Promising,202
1936,3127,4,35,5836.78,2,0,2,202,Promising,202
1937,2193,4,54,6086.66,2,0,2,202,Promising,202
1938,2549,4,57,6211.0,2,0,2,202,Promising,202
1939,2357,4,40,5811.12,2,0,2,202,Promising,202
1940,1606,4,42,5390.66,2,0,2,202,Promising,202
1941,2507,4,47,5405.0,2,0,2,202,Promising,202
1942,1057,4,48,5663.77,2,0,2,202,Promising,202
1943,2578,4,38,4676.02,2,0,1,201,About To Sleep,201
1944,1193,4,36,4694.62,2,0,1,201,About To Sleep,201
1945,3357,4,35,3897.31,2,0,1,201,About To Sleep,201
1946,814,3,48,4661.23,2,0,1,201,About To Sleep,201
1947,2514,3,46,4414.05,2,0,1,201,About To Sleep,201
1948,92,3,34,5098.43,2,0,1,201,About To Sleep,201
1949,3291,4,46,3946.95,2,0,1,201,About To Sleep,201
1950,2302,3,53,4412.84,2,0,1,201,About To Sleep,201
1951,1841,3,36,4263.92,2,0,1,201,About To Sleep,201
1952,2206,4,58,4155.32,2,0,1,201,About To Sleep,201
1953,1042,3,35,4585.77,2,0,1,201,About To Sleep,201
1954,2175,4,58,4158.65,2,0,1,201,About To Sleep,201
1955,2440,4,53,5001.44,2,0,1,201,About To Sleep,201
1956,519,4,55,4470.85,2,0,1,201,About To Sleep,201
1957,1739,4,37,4215.17,2,0,1,201,About To Sleep,201
1958,2460,4,50,4291.64,2,0,1,201,About To Sleep,201
1959,2493,3,54,3796.09,2,0,1,201,About To Sleep,201
1960,1780,4,38,4117.57,2,0,1,201,About To Sleep,201
1961,1383,4,57,4142.55,2,0,1,201,About To Sleep,201
1962,609,4,36,3937.44,2,0,1,201,About To Sleep,201
1963,632,3,41,3911.85,2,0,1,201,About To Sleep,201
1964,1883,3,42,4596.28,2,0,1,201,About To Sleep,201
1965,2113,4,33,4987.47,2,0,1,201,About To Sleep,201
1966,288,4,44,3936.57,2,0,1,201,About To Sleep,201
1967,2314,3,48,4114.37,2,0,1,201,About To Sleep,201
1968,241,4,47,3855.87,2,0,1,201,About To Sleep,201
1969,672,3,50,4786.22,2,0,1,201,About To Sleep,201
1970,1536,4,33,4914.46,2,0,1,201,About To Sleep,201
1971,896,4,38,4448.32,2,0,1,201,About To Sleep,201
1972,3098,4,38,5235.47,2,0,1,201,About To Sleep,201
1973,1919,4,44,3935.23,2,0,1,201,About To Sleep,201
1974,303,3,43,3874.18,2,0,1,201,About To Sleep,201
1975,38,4,50,4502.59,2,0,1,201,About To Sleep,201
1976,1973,4,47,4932.1,2,0,1,201,About To Sleep,201
1977,1799,4,52,4409.38,2,0,1,201,About To Sleep,201
1978,2626,4,41,4263.71,2,0,1,201,About To Sleep,201
1979,2444,4,44,5166.36,2,0,1,201,About To Sleep,201
1980,1498,4,40,4031.87,2,0,1,201,About To Sleep,201
1981,2707,3,43,3934.6,2,0,1,201,About To Sleep,201
1982,3497,3,52,3744.07,2,0,1,201,About To Sleep,201
1983,2277,4,36,4721.53,2,0,1,201,About To Sleep,201
1984,726,3,54,5134.71,2,0,1,201,About To Sleep,201
1985,2497,4,46,4265.44,2,0,1,201,About To Sleep,201
1986,1415,4,57,4962.58,2,0,1,201,About To Sleep,201
1987,2776,4,46,4205.06,2,0,1,201,About To Sleep,201
1988,2162,4,53,4785.39,2,0,1,201,About To Sleep,201
1989,1737,3,45,4477.58,2,0,1,201,About To Sleep,201
1990,95,4,38,5049.8,2,0,1,201,About To Sleep,201
1991,2906,4,45,4835.93,2,0,1,201,About To Sleep,201
1992,2756,4,56,5196.93,2,0,1,201,About To Sleep,201
1993,2450,2,40,3861.74,2,0,1,201,About To Sleep,201
1994,3378,4,55,4651.77,2,0,1,201,About To Sleep,201
1995,3269,4,35,4857.44,2,0,1,201,About To Sleep,201
1996,3000,4,42,4848.29,2,0,1,201,About To Sleep,201
1997,904,4,37,5063.82,2,0,1,201,About To Sleep,201
1998,1262,3,43,4584.04,2,0,1,201,About To Sleep,201
1999,1142,4,38,4828.39,2,0,1,201,About To Sleep,201
2000,2373,4,45,4758.44,2,0,1,201,About To Sleep,201
2001,916,4,36,4884.0,2,0,1,201,About To Sleep,201
2002,2261,4,35,3875.61,2,0,1,201,About To Sleep,201
2003,383,3,51,3922.9,2,0,1,201,About To Sleep,201
2004,3366,4,44,4591.95,2,0,1,201,About To Sleep,201
2005,3189,2,56,200.7,2,0,0,200,Promising,200
2006,3385,3,54,2629.82,2,0,0,200,Promising,200
2007,3124,3,38,2085.18,2,0,0,200,Promising,200
2008,537,3,49,2906.29,2,0,0,200,Promising,200
2009,522,4,41,3520.19,2,0,0,200,Promising,200
2010,2571,3,45,3652.28,2,0,0,200,Promising,200
2011,804,3,41,3480.5,2,0,0,200,Promising,200
2012,3305,2,39,306.79,2,0,0,200,Promising,200
2013,291,2,40,983.55,2,0,0,200,Promising,200
2014,251,4,38,3425.0,2,0,0,200,Promising,200
2015,527,2,43,2476.84,2,0,0,200,Promising,200
2016,2146,2,50,2173.11,2,0,0,200,Promising,200
2017,2972,4,56,3218.41,2,0,0,200,Promising,200
2018,842,4,55,3639.46,2,0,0,200,Promising,200
2019,388,3,55,2857.55,2,0,0,200,Promising,200
2020,1921,1,40,586.45,2,0,0,200,Promising,200
2021,1509,3,44,2949.68,2,0,0,200,Promising,200
2022,2362,3,45,3007.23,2,0,0,200,Promising,200
2023,225,3,37,2416.13,2,0,0,200,Promising,200
2024,3172,4,55,3093.31,2,0,0,200,Promising,200
2025,2764,3,51,1639.08,2,0,0,200,Promising,200
2026,1956,4,33,3039.79,2,0,0,200,Promising,200
2027,3155,4,43,2692.74,2,0,0,200,Promising,200
2028,1622,3,47,1952.29,2,0,0,200,Promising,200
2029,496,4,45,3612.19,2,0,0,200,Promising,200
2030,2000,3,44,2951.12,2,0,0,200,Promising,200
2031,1189,4,47,2894.1,2,0,0,200,Promising,200
2032,1031,3,46,2352.93,2,0,0,200,Promising,200
2033,3211,3,35,3667.73,2,0,0,200,Promising,200
2034,3049,3,43,3596.57,2,0,0,200,Promising,200
2035,1928,2,34,2219.84,2,0,0,200,Promising,200
2036,2274,2,55,142.98,2,0,0,200,Promising,200
2037,2084,3,49,1985.07,2,0,0,200,Promising,200
2038,2743,2,46,2956.8,2,0,0,200,Promising,200
2039,2056,2,54,1829.49,2,0,0,200,Promising,200
2040,2749,1,34,1061.56,2,0,0,200,Promising,200
2041,3346,3,48,2794.14,2,0,0,200,Promising,200
2042,1987,4,42,3721.38,2,0,0,200,Promising,200
2043,816,4,53,2934.97,2,0,0,200,Promising,200
2044,264,4,48,2339.86,2,0,0,200,Promising,200
2045,3140,3,40,2714.79,2,0,0,200,Promising,200
2046,14,3,47,2509.39,2,0,0,200,Promising,200
2047,3011,4,35,3080.8,2,0,0,200,Promising,200
2048,566,3,52,2893.23,2,0,0,200,Promising,200
2049,1187,4,58,2382.42,2,0,0,200,Promising,200
2050,3341,4,49,3646.81,2,0,0,200,Promising,200
2051,3469,4,36,3712.64,2,0,0,200,Promising,200
2052,2734,3,55,2148.54,2,0,0,200,Promising,200
2053,2855,2,39,255.35,2,0,0,200,Promising,200
2054,1277,3,55,2701.39,2,0,0,200,Promising,200
2055,2316,4,46,2908.85,2,0,0,200,Promising,200
2056,2579,3,49,2288.84,2,0,0,200,Promising,200
2057,1510,2,56,2588.77,2,0,0,200,Promising,200
2058,1671,4,43,3197.84,2,0,0,200,Promising,200
2059,1222,3,51,2947.03,2,0,0,200,Promising,200
2060,3444,2,39,3281.03,2,0,0,200,Promising,200
2061,2670,3,58,3290.68,2,0,0,200,Promising,200
2062,3052,2,54,1216.02,2,0,0,200,Promising,200
2063,3024,2,50,3539.28,2,0,0,200,Promising,200
2064,1869,4,41,3260.59,2,0,0,200,Promising,200
2065,3463,4,57,3021.68,2,0,0,200,Promising,200
2066,862,1,54,774.53,2,0,0,200,Promising,200
2067,809,4,45,3653.47,2,0,0,200,Promising,200
2068,1072,3,46,3697.58,2,0,0,200,Promising,200
2069,2352,1,36,1292.84,2,0,0,200,Promising,200
2070,699,3,55,2655.81,2,0,0,200,Promising,200
2071,376,3,43,1981.89,2,0,0,200,Promising,200
2072,1080,3,47,3133.43,2,0,0,200,Promising,200
2073,1488,1,40,533.51,2,0,0,200,Promising,200
2074,2278,4,34,1635.24,2,0,0,200,Promising,200
2075,1894,4,36,3591.03,2,0,0,200,Promising,200
2076,1100,3,45,2767.35,2,0,0,200,Promising,200
2077,2945,3,49,2684.96,2,0,0,200,Promising,200
2078,1466,3,33,3383.13,2,0,0,200,Promising,200
2079,838,4,41,3724.82,2,0,0,200,Promising,200
2080,179,3,40,3168.84,2,0,0,200,Promising,200
2081,391,4,56,3132.87,2,0,0,200,Promising,200
2082,1569,1,53,1466.68,2,0,0,200,Promising,200
2083,1118,4,38,3365.19,2,0,0,200,Promising,200
2084,2669,3,48,3552.54,2,0,0,200,Promising,200
2085,747,2,35,1801.98,2,0,0,200,Promising,200
2086,2842,3,39,2134.96,2,0,0,200,Promising,200
2087,2692,3,40,1662.12,2,0,0,200,Promising,200
2088,2477,1,40,2005.66,2,0,0,200,Promising,200
2089,1548,3,37,2239.69,2,0,0,200,Promising,200
2090,2115,2,47,2204.45,2,0,0,200,Promising,200
2091,1442,3,53,2305.03,2,0,0,200,Promising,200
2092,45,3,43,2912.33,2,0,0,200,Promising,200
2093,3328,4,40,3511.62,2,0,0,200,Promising,200
2094,554,3,38,2306.38,2,0,0,200,Promising,200
2095,1717,4,46,3349.03,2,0,0,200,Promising,200
2096,3248,4,58,3305.23,2,0,0,200,Promising,200
2097,1523,3,41,3736.42,2,0,0,200,Promising,200
2098,436,3,50,3374.59,2,0,0,200,Promising,200
2099,2643,3,54,1897.2,2,0,0,200,Promising,200
2100,1124,3,44,3731.08,2,0,0,200,Promising,200
2101,883,4,47,2114.02,2,0,0,200,Promising,200
2102,2767,3,48,2597.41,2,0,0,200,Promising,200
2103,714,10,59,10339.54,1,4,4,144,At Risk,144
2104,2989,9,70,11757.14,1,4,4,144,At Risk,144
2105,2951,9,85,11002.56,1,4,4,144,At Risk,144
2106,385,9,78,10758.23,1,4,4,144,At Risk,144
2107,2587,9,64,9007.27,1,4,4,144,At Risk,144
2108,1619,10,84,11466.11,1,4,4,144,At Risk,144
2109,2630,10,62,10514.54,1,4,4,144,At Risk,144
2110,3304,10,78,11128.31,1,4,4,144,At Risk,144
2111,2307,11,81,10123.71,1,4,4,144,At Risk,144
2112,1307,9,90,9888.54,1,4,4,144,At Risk,144
2113,1641,9,63,9474.24,1,4,4,144,At Risk,144
2114,3093,9,68,10362.37,1,4,4,144,At Risk,144
2115,853,9,64,12711.37,1,4,4,144,At Risk,144
2116,3050,9,66,12410.86,1,4,4,144,At Risk,144
2117,2336,9,74,10942.55,1,4,4,144,At Risk,144
2118,787,10,75,11292.54,1,4,4,144,At Risk,144
2119,1093,9,99,12492.4,1,4,4,144,At Risk,144
2120,420,10,59,11080.54,1,4,4,144,At Risk,144
2121,2753,11,67,9649.8,1,4,4,144,At Risk,144
2122,1678,9,68,8841.87,1,4,4,144,At Risk,144
2123,2347,9,87,10730.51,1,4,4,144,At Risk,144
2124,2662,9,62,10546.04,1,4,4,144,At Risk,144
2125,2885,9,94,12055.64,1,4,4,144,At Risk,144
2126,426,9,59,10506.86,1,4,4,144,At Risk,144
2127,3447,11,83,12339.37,1,4,4,144,At Risk,144
2128,3296,11,64,8887.0,1,4,4,144,At Risk,144
2129,2353,10,81,11013.74,1,4,4,144,At Risk,144
2130,3465,10,72,10063.64,1,4,4,144,At Risk,144
2131,2874,11,60,15091.91,1,4,4,144,At Risk,144
2132,479,9,76,8781.24,1,4,4,144,At Risk,144
2133,1243,10,70,11625.08,1,4,4,144,At Risk,144
2134,1482,12,68,14366.26,1,4,4,144,At Risk,144
2135,2783,11,73,9019.44,1,4,4,144,At Risk,144
2136,1683,9,82,12412.95,1,4,4,144,At Risk,144
2137,2638,9,83,9133.15,1,4,4,144,At Risk,144
2138,963,12,60,12068.12,1,4,4,144,At Risk,144
2139,919,9,80,10701.04,1,4,4,144,At Risk,144
2140,1946,13,88,11237.38,1,4,4,144,At Risk,144
2141,1686,10,78,10098.74,1,4,4,144,At Risk,144
2142,1670,9,60,8855.96,1,4,4,144,At Risk,144
2143,1574,10,73,9813.75,1,4,4,144,At Risk,144
2144,2640,11,67,11643.47,1,4,4,144,At Risk,144
2145,2894,9,86,14621.73,1,4,4,144,At Risk,144
2146,892,10,90,9618.64,1,4,4,144,At Risk,144
2147,2121,9,89,10142.52,1,4,4,144,At Risk,144
2148,1227,12,61,9340.67,1,4,4,144,At Risk,144
2149,482,10,75,11870.13,1,4,4,144,At Risk,144
2150,749,9,80,7591.94,1,4,3,143,At Risk,143
2151,125,10,83,7107.32,1,4,3,143,At Risk,143
2152,679,10,62,8300.07,1,4,3,143,At Risk,143
2153,1200,9,79,7735.86,1,4,3,143,At Risk,143
2154,3061,9,59,8604.59,1,4,3,143,At Risk,143
2155,3039,9,69,8652.35,1,4,3,143,At Risk,143
2156,938,9,61,7675.22,1,4,3,143,At Risk,143
2157,1952,10,76,7870.0,1,4,3,143,At Risk,143
2158,304,9,80,7284.7,1,4,3,143,At Risk,143
2159,43,9,61,6574.59,1,4,2,142,At Risk,142
2160,2001,8,86,10016.79,1,3,4,134,At Risk,134
2161,1168,7,59,10263.16,1,3,4,134,At Risk,134
2162,3103,8,59,9084.18,1,3,4,134,At Risk,134
2163,1891,7,81,9203.4,1,3,4,134,At Risk,134
2164,1832,8,84,9260.84,1,3,4,134,At Risk,134
2165,608,8,85,9260.29,1,3,4,134,At Risk,134
2166,3215,7,66,11950.24,1,3,4,134,At Risk,134
2167,2463,8,64,9906.89,1,3,4,134,At Risk,134
2168,2099,7,63,8967.04,1,3,4,134,At Risk,134
2169,3212,7,99,12326.75,1,3,4,134,At Risk,134
2170,3165,8,77,8775.91,1,3,4,134,At Risk,134
2171,2446,7,71,9602.64,1,3,4,134,At Risk,134
2172,3387,8,82,10309.67,1,3,4,134,At Risk,134
2173,424,7,74,9036.62,1,3,4,134,At Risk,134
2174,665,8,85,9143.6,1,3,4,134,At Risk,134
2175,3484,7,79,10169.77,1,3,4,134,At Risk,134
2176,347,7,59,12360.26,1,3,4,134,At Risk,134
2177,1410,7,60,10217.49,1,3,4,134,At Risk,134
2178,2572,8,79,10111.81,1,3,4,134,At Risk,134
2179,1801,8,65,9112.94,1,3,4,134,At Risk,134
2180,1595,7,77,9792.89,1,3,4,134,At Risk,134
2181,773,8,72,10334.68,1,3,4,134,At Risk,134
2182,1725,8,60,11020.22,1,3,4,134,At Risk,134
2183,2635,8,68,10781.21,1,3,4,134,At Risk,134
2184,2390,7,69,9982.43,1,3,4,134,At Risk,134
2185,1980,8,73,9465.38,1,3,4,134,At Risk,134
2186,3477,8,64,10212.17,1,3,4,134,At Risk,134
2187,2936,7,59,10669.63,1,3,4,134,At Risk,134
2188,2853,8,81,8836.36,1,3,4,134,At Risk,134
2189,166,8,63,9737.72,1,3,4,134,At Risk,134
2190,638,8,60,10198.93,1,3,4,134,At Risk,134
2191,2221,8,94,9100.52,1,3,4,134,At Risk,134
2192,2142,7,81,10200.02,1,3,4,134,At Risk,134
2193,299,7,92,10296.12,1,3,4,134,At Risk,134
2194,2359,8,82,9029.74,1,3,4,134,At Risk,134
2195,22,8,97,9546.35,1,3,4,134,At Risk,134
2196,1932,8,89,12027.44,1,3,4,134,At Risk,134
2197,2907,7,74,9679.21,1,3,4,134,At Risk,134
2198,3184,8,68,9258.6,1,3,4,134,At Risk,134
2199,3273,7,65,10472.26,1,3,4,134,At Risk,134
2200,897,7,98,9317.64,1,3,4,134,At Risk,134
2201,1936,8,77,9673.2,1,3,4,134,At Risk,134
2202,2294,7,73,9680.22,1,3,4,134,At Risk,134
2203,2529,7,98,9000.92,1,3,4,134,At Risk,134
2204,1447,7,97,8905.63,1,3,4,134,At Risk,134
2205,2569,7,75,9585.83,1,3,4,134,At Risk,134
2206,2861,8,73,9484.25,1,3,4,134,At Risk,134
2207,1287,7,67,9575.2,1,3,4,134,At Risk,134
2208,712,8,61,9223.66,1,3,4,134,At Risk,134
2209,3134,7,64,10273.18,1,3,4,134,At Risk,134
2210,738,8,69,8764.37,1,3,4,134,At Risk,134
2211,54,7,67,9813.66,1,3,4,134,At Risk,134
2212,2140,8,98,9047.44,1,3,4,134,At Risk,134
2213,2580,8,64,9493.86,1,3,4,134,At Risk,134
2214,1971,7,62,8998.88,1,3,4,134,At Risk,134
2215,48,8,82,9654.12,1,3,4,134,At Risk,134
2216,1667,7,76,9549.75,1,3,4,134,At Risk,134
2217,2475,7,85,10009.91,1,3,4,134,At Risk,134
2218,1557,7,75,9899.14,1,3,4,134,At Risk,134
2219,893,7,75,9202.85,1,3,4,134,At Risk,134
2220,2144,8,67,10452.24,1,3,4,134,At Risk,134
2221,1693,7,75,8716.14,1,3,4,134,At Risk,134
2222,1119,7,98,11866.59,1,3,4,134,At Risk,134
2223,1808,7,76,10837.15,1,3,4,134,At Risk,134
2224,1699,8,81,8291.65,1,3,3,133,At Risk,133
2225,986,8,75,8673.32,1,3,3,133,At Risk,133
2226,2455,8,75,8482.92,1,3,3,133,At Risk,133
2227,1656,7,84,8201.54,1,3,3,133,At Risk,133
2228,2104,8,80,7415.84,1,3,3,133,At Risk,133
2229,2245,7,74,7779.9,1,3,3,133,At Risk,133
2230,2691,8,60,8562.05,1,3,3,133,At Risk,133
2231,2494,7,95,6744.39,1,3,3,133,At Risk,133
2232,75,8,60,7130.63,1,3,3,133,At Risk,133
2233,1840,7,98,6929.78,1,3,3,133,At Risk,133
2234,3409,7,73,7353.55,1,3,3,133,At Risk,133
2235,2891,7,62,8583.39,1,3,3,133,At Risk,133
2236,2602,8,71,7898.91,1,3,3,133,At Risk,133
2237,1234,8,85,8027.48,1,3,3,133,At Risk,133
2238,2474,7,64,7884.07,1,3,3,133,At Risk,133
2239,2164,7,68,8585.81,1,3,3,133,At Risk,133
2240,1743,7,86,8615.73,1,3,3,133,At Risk,133
2241,1177,8,87,8367.47,1,3,3,133,At Risk,133
2242,2576,7,78,8271.03,1,3,3,133,At Risk,133
2243,2806,8,68,8667.06,1,3,3,133,At Risk,133
2244,2909,7,83,7868.9,1,3,3,133,At Risk,133
2245,585,7,97,8197.14,1,3,3,133,At Risk,133
2246,1025,8,60,8141.29,1,3,3,133,At Risk,133
2247,3266,7,71,6947.21,1,3,3,133,At Risk,133
2248,1213,7,69,8448.45,1,3,3,133,At Risk,133
2249,3206,7,75,7842.21,1,3,3,133,At Risk,133
2250,1157,7,85,7726.53,1,3,3,133,At Risk,133
2251,2153,7,76,7792.47,1,3,3,133,At Risk,133
2252,2940,7,94,6758.78,1,3,3,133,At Risk,133
2253,1472,7,69,8646.38,1,3,3,133,At Risk,133
2254,3417,8,95,8566.05,1,3,3,133,At Risk,133
2255,272,7,91,7345.17,1,3,3,133,At Risk,133
2256,1457,7,65,7169.26,1,3,3,133,At Risk,133
2257,2233,7,63,6778.26,1,3,3,133,At Risk,133
2258,3072,7,67,7712.87,1,3,3,133,At Risk,133
2259,1528,7,75,7880.17,1,3,3,133,At Risk,133
2260,1677,8,98,8188.18,1,3,3,133,At Risk,133
2261,619,7,65,7042.71,1,3,3,133,At Risk,133
2262,2570,8,93,8168.89,1,3,3,133,At Risk,133
2263,417,7,70,8689.25,1,3,3,133,At Risk,133
2264,1727,7,71,7397.04,1,3,3,133,At Risk,133
2265,2187,7,63,8284.37,1,3,3,133,At Risk,133
2266,1514,7,67,7863.42,1,3,3,133,At Risk,133
2267,1862,7,74,6966.85,1,3,3,133,At Risk,133
2268,2890,7,86,8037.32,1,3,3,133,At Risk,133
2269,1241,7,75,7065.74,1,3,3,133,At Risk,133
2270,153,7,64,7808.16,1,3,3,133,At Risk,133
2271,1659,7,80,8004.33,1,3,3,133,At Risk,133
2272,104,8,64,7306.93,1,3,3,133,At Risk,133
2273,1037,8,73,6925.18,1,3,3,133,At Risk,133
2274,463,7,59,7679.47,1,3,3,133,At Risk,133
2275,1169,7,62,7605.57,1,3,3,133,At Risk,133
2276,1215,8,77,7611.6,1,3,3,133,At Risk,133
2277,1324,7,74,6791.04,1,3,3,133,At Risk,133
2278,997,7,59,6397.73,1,3,2,132,At Risk,132
2279,3377,7,77,6701.91,1,3,2,132,At Risk,132
2280,1245,7,71,5886.29,1,3,2,132,At Risk,132
2281,1539,8,65,6655.98,1,3,2,132,At Risk,132
2282,662,7,86,6635.87,1,3,2,132,At Risk,132
2283,3021,7,60,6493.42,1,3,2,132,At Risk,132
2284,1665,7,68,6247.18,1,3,2,132,At Risk,132
2285,629,8,64,6490.53,1,3,2,132,At Risk,132
2286,2956,7,97,5810.69,1,3,2,132,At Risk,132
